arxiv_id,start_time,end_time,duration_sec,size_before_mb,size_after_mb,output_size_mb,max_ram_mb,avg_ram_mb,status
2412.18209,2025-11-14T17:07:08.971704,2025-11-14T17:07:21.217194,12.245,6.192,0.869,0.869,194.613,194.613,success
2412.18208,2025-11-14T17:07:07.561244,2025-11-14T17:07:21.619443,14.058,2.116,0.345,0.345,194.613,194.613,success
2412.18212,2025-11-14T17:07:14.992924,2025-11-14T17:07:27.376580,12.384,15.289,0.095,0.095,194.617,194.613,success
2412.18213,2025-11-14T17:07:19.515228,2025-11-14T17:07:28.979029,9.464,0.033,0.033,0.033,194.637,194.617,success
2412.18215,2025-11-14T17:07:21.241231,2025-11-14T17:07:32.293301,11.052,2.009,0.334,0.334,194.637,194.624,success
2412.18216,2025-11-14T17:07:21.625297,2025-11-14T17:07:32.796857,11.172,5.869,0.162,0.162,194.637,194.625,success
2412.18217,2025-11-14T17:07:27.383107,2025-11-14T17:07:36.107342,8.724,1.677,0.037,0.037,194.637,194.637,success
2412.18214,2025-11-14T17:07:20.762296,2025-11-14T17:07:37.811920,17.05,23.98,0.054,0.054,194.637,194.628,success
2412.18218,2025-11-14T17:07:28.985224,2025-11-14T17:07:38.116714,9.131,5.554,0.257,0.257,194.637,194.636,success
2412.18220,2025-11-14T17:07:32.807348,2025-11-14T17:07:40.057083,7.25,0.0,0.0,0.0,194.637,194.634,no_tex
2412.18219,2025-11-14T17:07:32.302058,2025-11-14T17:07:44.877040,12.575,10.988,0.215,0.215,194.637,194.631,success
2412.18222,2025-11-14T17:07:46.888580,2025-11-14T17:07:55.121616,8.233,0.0,0.0,0.0,194.641,194.633,no_tex
2412.18223,2025-11-14T17:07:46.889626,2025-11-14T17:07:55.724170,8.835,0.0,0.0,0.0,194.641,194.633,no_tex
2412.18225,2025-11-14T17:07:46.891336,2025-11-14T17:07:56.828175,9.937,1.434,0.076,0.076,194.641,194.635,success
2412.18224,2025-11-14T17:07:46.890481,2025-11-14T17:07:56.927711,10.037,4.245,0.083,0.083,194.641,194.634,success
2412.18221,2025-11-14T17:07:46.888176,2025-11-14T17:07:59.503479,12.615,14.99,0.142,0.142,194.652,194.637,success
2412.18226,2025-11-14T17:07:55.127240,2025-11-14T17:08:04.629161,9.502,3.534,0.395,0.395,194.652,194.649,success
2412.18229,2025-11-14T17:07:56.934617,2025-11-14T17:08:06.206517,9.272,0.0,0.0,0.0,194.652,194.651,no_tex
2412.18227,2025-11-14T17:07:55.729654,2025-11-14T17:08:07.916515,12.187,4.362,0.089,0.089,194.652,194.65,success
2412.18228,2025-11-14T17:07:56.843546,2025-11-14T17:08:08.125850,11.282,0.073,0.065,0.065,194.652,194.651,success
2412.18231,2025-11-14T17:08:04.635728,2025-11-14T17:08:13.909153,9.273,0.891,0.132,0.132,194.652,194.652,success
2412.18230,2025-11-14T17:07:59.508762,2025-11-14T17:08:14.061229,14.552,30.784,0.202,0.202,194.652,194.652,success
2412.18234,2025-11-14T17:08:08.132627,2025-11-14T17:08:19.300431,11.168,2.716,0.116,0.116,194.656,194.653,success
2412.18232,2025-11-14T17:08:06.228113,2025-11-14T17:08:19.304320,13.076,6.272,0.266,0.266,194.656,194.653,success
2412.18233,2025-11-14T17:08:07.923663,2025-11-14T17:08:20.970287,13.047,11.782,0.156,0.156,194.656,194.653,success
2412.18236,2025-11-14T17:08:14.066381,2025-11-14T17:08:22.616000,8.55,0.086,0.086,0.086,194.656,194.654,success
2412.18235,2025-11-14T17:08:13.925518,2025-11-14T17:08:22.675085,8.75,11.656,0.033,0.033,194.656,194.654,success
2412.18237,2025-11-14T17:08:19.307410,2025-11-14T17:08:28.941811,9.634,0.173,0.09,0.09,194.66,194.656,success
2412.18238,2025-11-14T17:08:19.316550,2025-11-14T17:08:29.242335,9.926,0.0,0.0,0.0,194.66,194.656,no_tex
2412.18240,2025-11-14T17:08:22.628217,2025-11-14T17:08:32.182747,9.555,0.314,0.082,0.082,194.66,194.658,success
2412.18239,2025-11-14T17:08:20.976720,2025-11-14T17:08:33.137362,12.161,19.441,0.112,0.112,194.66,194.658,success
2412.18241,2025-11-14T17:08:22.683959,2025-11-14T17:08:34.841559,12.158,3.39,0.933,0.933,194.66,194.658,success
2412.18242,2025-11-14T17:08:28.947841,2025-11-14T17:08:38.413157,9.465,9.072,0.201,0.201,194.66,194.66,success
2412.18243,2025-11-14T17:08:29.249503,2025-11-14T17:08:41.262784,12.013,1.133,0.101,0.101,194.738,194.663,success
2412.18245,2025-11-14T17:08:33.144449,2025-11-14T17:08:43.271360,10.127,3.876,0.067,0.067,194.738,194.68,success
2412.18244,2025-11-14T17:08:32.189577,2025-11-14T17:08:43.884356,11.695,33.679,0.066,0.066,194.738,194.681,success
2412.18247,2025-11-14T17:08:38.419634,2025-11-14T17:08:48.905203,10.486,0.978,0.109,0.109,194.738,194.722,success
2412.18246,2025-11-14T17:08:34.849005,2025-11-14T17:08:49.210122,14.361,48.332,0.068,0.068,194.738,194.707,success
2412.18248,2025-11-14T17:08:41.268394,2025-11-14T17:08:49.707892,8.439,0.0,0.0,0.0,194.738,194.738,no_tex
2412.18249,2025-11-14T17:08:43.277757,2025-11-14T17:08:51.730326,8.453,4.731,0.219,0.219,194.738,194.738,success
2412.18250,2025-11-14T17:08:43.891187,2025-11-14T17:08:53.426692,9.536,4.807,0.13,0.13,194.738,194.738,success
2412.18251,2025-11-14T17:08:48.911246,2025-11-14T17:08:57.699589,8.788,0.464,0.078,0.078,194.738,194.738,success
2412.18252,2025-11-14T17:08:49.217181,2025-11-14T17:09:01.497006,12.28,7.314,0.164,0.164,194.738,194.738,success
2412.18253,2025-11-14T17:08:49.716281,2025-11-14T17:09:01.702148,11.986,18.206,0.087,0.087,194.738,194.738,success
2412.18254,2025-11-14T17:08:51.740459,2025-11-14T17:09:01.980292,10.24,1.123,0.07,0.07,194.738,194.738,success
2412.18255,2025-11-14T17:08:53.438115,2025-11-14T17:09:03.604588,10.166,10.533,0.104,0.104,194.738,194.738,success
2412.18256,2025-11-14T17:08:57.705845,2025-11-14T17:09:06.733657,9.028,1.348,0.051,0.051,194.738,194.738,success
2412.18258,2025-11-14T17:09:01.709080,2025-11-14T17:09:10.436856,8.728,0.0,0.0,0.0,194.754,194.74,no_tex
2412.18259,2025-11-14T17:09:01.989026,2025-11-14T17:09:14.142756,12.154,5.587,0.095,0.095,194.754,194.745,success
2412.18260,2025-11-14T17:09:03.611413,2025-11-14T17:09:14.945126,11.334,3.504,0.184,0.184,194.754,194.746,success
2412.18261,2025-11-14T17:09:06.739425,2025-11-14T17:09:17.184115,10.445,0.811,0.113,0.113,194.754,194.75,success
2412.18262,2025-11-14T17:09:10.443929,2025-11-14T17:09:18.087645,7.644,0.164,0.082,0.082,194.754,194.754,success
2412.18257,2025-11-14T17:09:01.503189,2025-11-14T17:09:22.613683,21.11,1.534,0.1,0.1,194.766,194.749,success
2412.18266,2025-11-14T17:09:18.094259,2025-11-14T17:09:25.145214,7.051,0.096,0.092,0.092,194.766,194.761,success
2412.18265,2025-11-14T17:09:17.190484,2025-11-14T17:09:27.369347,10.179,22.378,0.125,0.125,194.766,194.762,success
2412.18264,2025-11-14T17:09:14.953621,2025-11-14T17:09:27.770862,12.817,0.513,0.409,0.409,194.766,194.76,success
2412.18268,2025-11-14T17:09:25.151286,2025-11-14T17:09:29.705718,4.554,0.191,0.081,0.081,194.766,194.766,success
2412.18269,2025-11-14T17:09:27.376433,2025-11-14T17:09:32.694329,5.318,0.912,0.076,0.076,194.766,194.763,success
2412.18267,2025-11-14T17:09:22.656474,2025-11-14T17:09:33.407481,10.751,1.26,0.151,0.151,194.766,194.764,success
2412.18270,2025-11-14T17:09:27.778290,2025-11-14T17:09:34.398804,6.621,1.013,0.033,0.033,194.766,194.761,success
2412.18263,2025-11-14T17:09:14.149295,2025-11-14T17:09:37.713173,23.564,3.651,0.946,0.946,194.766,194.759,success
2412.18271,2025-11-14T17:09:39.724468,2025-11-14T17:09:47.553717,7.829,0.406,0.036,0.036,194.766,194.757,success
2412.18274,2025-11-14T17:09:39.726749,2025-11-14T17:09:48.458876,8.732,0.166,0.098,0.098,194.766,194.759,success
2412.18273,2025-11-14T17:09:39.725450,2025-11-14T17:09:48.959484,9.234,4.51,0.12,0.12,194.766,194.759,success
2412.18275,2025-11-14T17:09:39.727807,2025-11-14T17:09:51.377050,11.649,6.131,0.439,0.439,194.766,194.761,success
2412.18272,2025-11-14T17:09:39.724938,2025-11-14T17:09:55.592605,15.868,2.216,0.151,0.151,194.766,194.762,success
2412.18276,2025-11-14T17:09:47.559672,2025-11-14T17:09:56.899443,9.34,9.736,0.04,0.04,194.766,194.765,success
2412.18278,2025-11-14T17:09:48.967954,2025-11-14T17:10:00.011644,11.044,1.659,0.286,0.286,194.766,194.766,success
2412.18279,2025-11-14T17:09:51.382868,2025-11-14T17:10:01.318705,9.936,2.353,0.105,0.105,194.766,194.766,success
2412.18277,2025-11-14T17:09:48.470412,2025-11-14T17:10:02.223041,13.753,2.528,0.68,0.68,194.77,194.766,success
2412.18280,2025-11-14T17:09:55.599732,2025-11-14T17:10:05.642412,10.043,1.221,0.09,0.09,194.77,194.767,success
2412.18281,2025-11-14T17:09:56.907178,2025-11-14T17:10:07.746894,10.84,12.738,0.058,0.058,194.77,194.768,success
2412.18282,2025-11-14T17:10:00.018333,2025-11-14T17:10:09.652015,9.634,1.39,0.123,0.123,194.77,194.769,success
2412.18284,2025-11-14T17:10:02.228255,2025-11-14T17:10:11.460215,9.232,0.053,0.053,0.053,194.77,194.769,success
2412.18285,2025-11-14T17:10:05.649248,2025-11-14T17:10:18.291737,12.642,11.047,0.135,0.135,194.773,194.771,success
2412.18287,2025-11-14T17:10:09.658108,2025-11-14T17:10:18.592620,8.935,0.568,0.104,0.104,194.773,194.772,success
2412.18288,2025-11-14T17:10:11.466806,2025-11-14T17:10:19.597081,8.13,0.902,0.105,0.105,194.773,194.773,success
2412.18286,2025-11-14T17:10:07.753999,2025-11-14T17:10:21.433125,13.679,0.24,0.24,0.24,194.875,194.779,success
2412.18283,2025-11-14T17:10:01.323790,2025-11-14T17:10:22.660402,21.337,73.684,0.495,0.495,194.875,194.781,success
2412.18291,2025-11-14T17:10:19.605569,2025-11-14T17:10:30.784106,11.179,4.671,0.181,0.181,194.875,194.868,success
2412.18290,2025-11-14T17:10:18.598465,2025-11-14T17:10:30.784456,12.186,10.436,0.245,0.245,194.875,194.86,success
2412.18289,2025-11-14T17:10:18.298728,2025-11-14T17:10:31.691653,13.393,2.571,0.515,0.515,194.875,194.859,success
2412.18293,2025-11-14T17:10:22.667221,2025-11-14T17:10:36.031326,13.364,3.314,0.252,0.252,194.875,194.875,success
2412.18292,2025-11-14T17:10:21.438285,2025-11-14T17:10:40.870478,19.432,41.91,0.383,0.383,194.875,194.875,success
2412.18295,2025-11-14T17:10:30.792839,2025-11-14T17:10:42.497545,11.705,12.215,0.321,0.321,194.875,194.875,success
2412.18294,2025-11-14T17:10:30.790498,2025-11-14T17:10:44.586043,13.796,0.284,0.054,0.054,194.875,194.875,success
2412.18296,2025-11-14T17:10:31.697017,2025-11-14T17:10:44.985365,13.288,32.094,0.127,0.127,194.875,194.875,success
2412.18297,2025-11-14T17:10:36.037891,2025-11-14T17:10:45.892907,9.855,1.406,0.546,0.546,194.875,194.875,success
2412.18298,2025-11-14T17:10:40.876817,2025-11-14T17:10:49.432433,8.556,13.116,0.064,0.064,194.875,194.875,success
2412.18299,2025-11-14T17:10:42.502566,2025-11-14T17:10:51.640154,9.138,1.538,0.111,0.111,194.875,194.875,success
2412.18300,2025-11-14T17:10:44.597638,2025-11-14T17:10:53.871271,9.274,4.175,0.192,0.192,194.879,194.875,success
2412.18302,2025-11-14T17:10:45.898609,2025-11-14T17:10:58.082480,12.184,21.815,0.153,0.153,194.879,194.877,success
2412.18305,2025-11-14T17:10:53.888819,2025-11-14T17:11:00.041337,6.153,0.268,0.052,0.052,194.879,194.879,success
2412.18303,2025-11-14T17:10:49.439327,2025-11-14T17:11:01.391109,11.952,19.271,0.201,0.201,194.879,194.878,success
2412.18301,2025-11-14T17:10:44.992599,2025-11-14T17:11:03.340079,18.347,24.262,0.089,0.089,194.883,194.878,success
2412.18304,2025-11-14T17:10:51.646715,2025-11-14T17:11:03.917435,12.271,0.029,0.029,0.029,194.883,194.879,success
2412.18308,2025-11-14T17:11:01.400690,2025-11-14T17:11:10.969964,9.569,0.128,0.113,0.113,194.887,194.885,success
2412.18306,2025-11-14T17:10:58.088698,2025-11-14T17:11:12.373107,14.284,5.926,0.093,0.093,194.887,194.884,success
2412.18307,2025-11-14T17:11:00.046490,2025-11-14T17:11:12.390799,12.344,15.255,1.169,1.169,194.887,194.885,success
2412.18310,2025-11-14T17:11:03.923582,2025-11-14T17:11:13.073725,9.15,0.0,0.0,0.0,194.887,194.886,no_tex
2412.18309,2025-11-14T17:11:03.347969,2025-11-14T17:11:14.956020,11.608,0.22,0.206,0.206,194.887,194.886,success
2412.18311,2025-11-14T17:11:10.976236,2025-11-14T17:11:20.987967,10.012,0.037,0.037,0.037,194.887,194.887,success
2412.18312,2025-11-14T17:11:12.378093,2025-11-14T17:11:21.795159,9.417,1.595,0.087,0.087,194.887,194.887,success
2412.18315,2025-11-14T17:11:14.963495,2025-11-14T17:11:23.605192,8.642,1.378,0.068,0.068,194.887,194.887,success
2412.18313,2025-11-14T17:11:12.395639,2025-11-14T17:11:26.017705,13.622,0.151,0.141,0.141,194.887,194.887,success
2412.18316,2025-11-14T17:11:20.995486,2025-11-14T17:11:27.538591,6.543,0.688,0.094,0.094,194.887,194.887,success
2412.18314,2025-11-14T17:11:13.079243,2025-11-14T17:11:28.637505,15.558,7.283,0.053,0.053,194.887,194.887,success
2412.18317,2025-11-14T17:11:21.801755,2025-11-14T17:11:28.943944,7.142,0.058,0.052,0.052,194.887,194.886,success
2412.18320,2025-11-14T17:11:27.564515,2025-11-14T17:11:34.187227,6.623,1.975,0.078,0.078,195.457,195.222,success
2412.18319,2025-11-14T17:11:26.023095,2025-11-14T17:11:34.865821,8.843,2.876,0.096,0.096,195.457,195.183,success
2412.18318,2025-11-14T17:11:23.631751,2025-11-14T17:11:36.070244,12.438,19.259,0.386,0.386,195.457,195.152,success
2412.18321,2025-11-14T17:11:38.081321,2025-11-14T17:11:45.818824,7.738,0.0,0.0,0.0,195.469,195.457,no_tex
2412.18322,2025-11-14T17:11:38.082379,2025-11-14T17:11:46.423857,8.341,0.997,0.188,0.188,195.469,195.458,success
2412.18324,2025-11-14T17:11:38.083277,2025-11-14T17:11:47.728348,9.645,9.468,0.064,0.064,195.52,195.46,success
2412.18323,2025-11-14T17:11:38.082637,2025-11-14T17:11:48.027817,9.945,1.888,0.078,0.078,195.52,195.462,success
2412.18325,2025-11-14T17:11:38.084211,2025-11-14T17:11:49.333925,11.25,0.071,0.071,0.071,195.52,195.469,success
2412.18326,2025-11-14T17:11:45.825901,2025-11-14T17:11:55.901633,10.076,0.223,0.021,0.021,195.523,195.511,success
2412.18327,2025-11-14T17:11:46.430434,2025-11-14T17:11:56.805618,10.375,4.828,0.045,0.045,195.523,195.514,success
2412.18328,2025-11-14T17:11:47.741204,2025-11-14T17:11:57.306793,9.566,0.372,0.111,0.111,195.523,195.52,success
2412.18329,2025-11-14T17:11:48.034089,2025-11-14T17:11:57.908820,9.875,0.0,0.0,0.0,195.523,195.521,no_tex
2412.18330,2025-11-14T17:11:49.340697,2025-11-14T17:11:59.920038,10.579,2.505,0.081,0.081,195.527,195.521,success
2412.18334,2025-11-14T17:11:57.915496,2025-11-14T17:12:07.964250,10.049,0.324,0.077,0.077,195.527,195.527,success
2412.18331,2025-11-14T17:11:55.908338,2025-11-14T17:12:08.464959,12.557,3.148,0.205,0.205,195.527,195.526,success
2412.18333,2025-11-14T17:11:57.330290,2025-11-14T17:12:08.557273,11.227,11.663,0.052,0.052,195.527,195.526,success
2412.18332,2025-11-14T17:11:56.811399,2025-11-14T17:12:13.412669,16.601,30.507,0.543,0.543,195.527,195.527,success
2412.18335,2025-11-14T17:11:59.927558,2025-11-14T17:12:13.723203,13.796,17.909,0.146,0.146,195.527,195.527,success
2412.18337,2025-11-14T17:12:08.480669,2025-11-14T17:12:16.921945,8.441,1.241,0.156,0.156,195.527,195.527,success
2412.18338,2025-11-14T17:12:08.581366,2025-11-14T17:12:17.314502,8.733,0.128,0.128,0.128,195.527,195.527,success
2412.18336,2025-11-14T17:12:07.971335,2025-11-14T17:12:18.830134,10.859,0.284,0.271,0.271,195.535,195.528,success
2412.18339,2025-11-14T17:12:13.419532,2025-11-14T17:12:26.961556,13.542,6.829,0.479,0.479,195.535,195.533,success
2412.18342,2025-11-14T17:12:17.322862,2025-11-14T17:12:27.059219,9.736,5.055,0.18,0.18,195.535,195.535,success
2412.18341,2025-11-14T17:12:16.929457,2025-11-14T17:12:29.483859,12.554,38.169,0.118,0.118,195.535,195.535,success
2412.18340,2025-11-14T17:12:13.729656,2025-11-14T17:12:30.288249,16.559,0.292,0.292,0.292,195.535,195.533,success
2412.18343,2025-11-14T17:12:18.838648,2025-11-14T17:12:33.007388,14.169,0.0,0.0,0.0,195.535,195.535,no_tex
2412.18344,2025-11-14T17:12:26.973910,2025-11-14T17:12:33.510551,6.537,2.187,0.102,0.102,195.535,195.535,success
2412.18345,2025-11-14T17:12:27.074421,2025-11-14T17:12:34.316583,7.242,0.082,0.082,0.082,195.535,195.535,success
2412.18346,2025-11-14T17:12:29.492407,2025-11-14T17:12:38.929665,9.437,0.0,0.0,0.0,195.539,195.536,no_tex
2412.18348,2025-11-14T17:12:33.012747,2025-11-14T17:12:42.644734,9.632,0.422,0.062,0.062,195.633,195.55,success
2412.18349,2025-11-14T17:12:33.522428,2025-11-14T17:12:42.853400,9.331,0.237,0.129,0.129,195.633,195.553,success
2412.18350,2025-11-14T17:12:34.321925,2025-11-14T17:12:44.350598,10.029,0.569,0.045,0.045,195.633,195.566,success
2412.18347,2025-11-14T17:12:30.296109,2025-11-14T17:12:48.250672,17.955,22.898,0.212,0.212,196.254,195.679,success
2412.18351,2025-11-14T17:12:38.935912,2025-11-14T17:12:53.270163,14.334,1.686,0.044,0.044,196.254,195.968,success
2412.18353,2025-11-14T17:12:42.882889,2025-11-14T17:12:53.670319,10.787,8.096,0.058,0.058,196.254,196.123,success
2412.18352,2025-11-14T17:12:42.650584,2025-11-14T17:12:54.571545,11.921,4.5,0.168,0.168,196.254,196.124,success
2412.18354,2025-11-14T17:12:44.357082,2025-11-14T17:12:56.502747,12.146,22.553,0.464,0.464,196.254,196.214,success
2412.18355,2025-11-14T17:12:48.255819,2025-11-14T17:13:00.117224,11.861,8.699,0.201,0.201,196.254,196.254,success
2412.18357,2025-11-14T17:12:53.677006,2025-11-14T17:13:02.947267,9.27,0.0,0.0,0.0,196.254,196.254,no_tex
2412.18356,2025-11-14T17:12:53.275968,2025-11-14T17:13:03.949410,10.673,14.789,0.086,0.086,196.254,196.254,success
2412.18358,2025-11-14T17:12:54.579100,2025-11-14T17:13:07.884809,13.306,1.162,0.077,0.077,196.254,196.254,success
2412.18360,2025-11-14T17:13:00.124786,2025-11-14T17:13:09.665100,9.54,1.159,0.168,0.168,196.254,196.254,success
2412.18359,2025-11-14T17:12:56.510164,2025-11-14T17:13:13.389408,16.879,0.801,0.45,0.45,196.254,196.254,success
2412.18361,2025-11-14T17:13:02.953594,2025-11-14T17:13:14.920253,11.967,0.237,0.174,0.174,196.254,196.254,success
2412.18362,2025-11-14T17:13:03.956310,2025-11-14T17:13:15.221676,11.265,9.867,0.121,0.121,196.258,196.254,success
2412.18364,2025-11-14T17:13:09.672331,2025-11-14T17:13:18.940467,9.268,0.126,0.112,0.112,196.266,196.257,success
2412.18363,2025-11-14T17:13:07.892055,2025-11-14T17:13:20.348552,12.456,0.105,0.104,0.104,196.266,196.258,success
2412.18365,2025-11-14T17:13:13.395298,2025-11-14T17:13:23.753028,10.358,0.977,0.062,0.062,196.266,196.262,success
2412.18366,2025-11-14T17:13:14.927577,2025-11-14T17:13:27.082134,12.155,5.098,0.164,0.164,196.301,196.266,success
2412.18369,2025-11-14T17:13:20.356037,2025-11-14T17:13:29.903196,9.547,0.178,0.099,0.099,196.301,196.278,success
2412.18368,2025-11-14T17:13:18.949158,2025-11-14T17:13:30.305175,11.356,0.067,0.067,0.067,196.301,196.277,success
2412.18370,2025-11-14T17:13:23.758942,2025-11-14T17:13:33.816606,10.058,11.325,0.358,0.358,196.301,196.289,success
2412.18367,2025-11-14T17:13:15.228037,2025-11-14T17:13:34.316218,19.088,24.851,1.224,1.224,196.301,196.278,success
2412.18372,2025-11-14T17:13:36.327362,2025-11-14T17:13:44.005074,7.678,0.069,0.069,0.069,196.316,196.307,success
2412.18375,2025-11-14T17:13:36.329678,2025-11-14T17:13:46.118736,9.789,0.607,0.391,0.391,196.316,196.309,success
2412.18374,2025-11-14T17:13:36.328676,2025-11-14T17:13:46.315702,9.987,18.472,0.097,0.097,196.316,196.309,success
2412.18373,2025-11-14T17:13:36.327741,2025-11-14T17:13:49.733462,13.406,3.077,0.09,0.09,196.316,196.311,success
2412.18376,2025-11-14T17:13:44.012866,2025-11-14T17:13:50.133571,6.121,0.615,0.073,0.073,196.316,196.316,success
2412.18377,2025-11-14T17:13:46.126298,2025-11-14T17:13:57.978428,11.852,1.987,0.293,0.293,196.316,196.316,success
2412.18371,2025-11-14T17:13:36.326754,2025-11-14T17:13:58.080277,21.754,6.854,0.25,0.25,196.316,196.313,success
2412.18378,2025-11-14T17:13:46.322714,2025-11-14T17:13:59.083119,12.76,16.761,0.478,0.478,196.316,196.316,success
2412.18380,2025-11-14T17:13:50.140383,2025-11-14T17:13:59.181580,9.041,0.0,0.0,0.0,196.316,196.316,no_tex
2412.18379,2025-11-14T17:13:49.740513,2025-11-14T17:14:00.906521,11.166,23.953,0.058,0.058,196.316,196.316,success
2412.18383,2025-11-14T17:13:59.091004,2025-11-14T17:14:08.246747,9.156,5.099,0.057,0.057,196.316,196.316,success
2412.18384,2025-11-14T17:13:59.191478,2025-11-14T17:14:08.549196,9.358,0.0,0.0,0.0,196.316,196.316,no_tex
2412.18382,2025-11-14T17:13:58.086329,2025-11-14T17:14:09.152852,11.067,0.176,0.176,0.176,196.316,196.316,success
2412.18385,2025-11-14T17:14:00.912259,2025-11-14T17:14:09.755942,8.844,0.0,0.0,0.0,196.316,196.316,no_tex
2412.18388,2025-11-14T17:14:09.158725,2025-11-14T17:14:17.082610,7.924,0.065,0.065,0.065,196.316,196.316,success
2412.18389,2025-11-14T17:14:09.763619,2025-11-14T17:14:20.304293,10.541,7.871,0.122,0.122,196.32,196.317,success
2412.18386,2025-11-14T17:14:08.252396,2025-11-14T17:14:21.308523,13.056,7.617,0.594,0.594,196.32,196.317,success
2412.18381,2025-11-14T17:13:57.997049,2025-11-14T17:14:21.615440,23.618,82.867,0.145,0.145,196.32,196.317,success
2412.18387,2025-11-14T17:14:08.554290,2025-11-14T17:14:25.046680,16.492,21.756,0.524,0.524,196.32,196.318,success
2412.18390,2025-11-14T17:14:17.088795,2025-11-14T17:14:27.349154,10.26,7.887,0.118,0.118,196.32,196.319,success
